 XYZ  0.3449532E+00 0.4717121E+00 0.4343202E-01 0.3491525E+00 0.4716573E+00 0.4536877E-01 0.3538900E+00 0.4716047E+00 0.4715338E-01
 XYZ  0.3591904E+00 0.4715553E+00 0.4877319E-01 0.3650850E+00 0.4715092E+00 0.5023726E-01 0.3715734E+00 0.4714658E+00 0.5157877E-01
 XYZ  0.3786306E+00 0.4714252E+00 0.5280385E-01 0.3862534E+00 0.4713875E+00 0.5391554E-01 0.3944182E+00 0.4713526E+00 0.5492796E-01
 XYZ  0.4030979E+00 0.4713211E+00 0.5582429E-01 0.4123058E+00 0.4712938E+00 0.5659121E-01 0.4220472E+00 0.4712699E+00 0.5725457E-01
 XYZ  0.4322873E+00 0.4712489E+00 0.5783126E-01 0.4430063E+00 0.4712312E+00 0.5831343E-01 0.4541955E+00 0.4712163E+00 0.5871574E-01
 XYZ  0.4658116E+00 0.4712037E+00 0.5905446E-01 0.4778073E+00 0.4711940E+00 0.5931169E-01 0.4901719E+00 0.4711887E+00 0.5945460E-01
 XYZ  0.5029262E+00 0.4711874E+00 0.5948749E-01 0.5160357E+00 0.4711890E+00 0.5944670E-01 0.5294471E+00 0.4711944E+00 0.5930307E-01
 XYZ  0.5431868E+00 0.4712042E+00 0.5903932E-01 0.5572395E+00 0.4712168E+00 0.5870237E-01 0.5715362E+00 0.4712320E+00 0.5829104E-01
 XYZ  0.5860598E+00 0.4712513E+00 0.5776627E-01 0.6008333E+00 0.4712743E+00 0.5713384E-01 0.6158311E+00 0.4712993E+00 0.5643697E-01
 XYZ  0.6309884E+00 0.4713262E+00 0.5568055E-01 0.6462707E+00 0.4713558E+00 0.5483634E-01 0.6616819E+00 0.4713883E+00 0.5389467E-01
 XYZ  0.6772045E+00 0.4714224E+00 0.5288531E-01 0.6927776E+00 0.4714582E+00 0.5180907E-01 0.7083820E+00 0.4714963E+00 0.5063762E-01
 XYZ  0.7240107E+00 0.4715363E+00 0.4937997E-01 0.7396278E+00 0.4715779E+00 0.4803848E-01 0.7552116E+00 0.4716210E+00 0.4660574E-01
 XYZ  0.7707368E+00 0.4716657E+00 0.4507757E-01 0.7861945E+00 0.4717118E+00 0.4344313E-01 0.8015731E+00 0.4717586E+00 0.4171832E-01
 XYZ  0.8168342E+00 0.4718060E+00 0.3990039E-01 0.8319731E+00 0.4718539E+00 0.3797355E-01 0.8469884E+00 0.4719017E+00 0.3595309E-01
 XYZ  0.8618489E+00 0.4719487E+00 0.3384809E-01 0.8765485E+00 0.4719949E+00 0.3164079E-01 0.8911128E+00 0.4720395E+00 0.2935960E-01
 XYZ  0.9054973E+00 0.4720812E+00 0.2705590E-01 0.9196480E+00 0.4721200E+00 0.2471934E-01 0.9335575E+00 0.4721559E+00 0.2234494E-01
 XYZ  0.9472082E+00 0.4721885E+00 0.1994368E-01 0.9605859E+00 0.4722176E+00 0.1752401E-01 0.9736694E+00 0.4722430E+00 0.1510189E-01
 XYZ  0.9864368E+00 0.4722646E+00 0.1268589E-01 0.9988647E+00 0.4722823E+00 0.1029103E-01 0.1010922E+01 0.4722962E+00 0.7919311E-02
